ปี,เดือน,วัน,country.2,ค่า
2020,มีนาคม,23,อุบลราชธานี,95
2020,มีนาคม,24,อุบลราชธานี,72
2020,มีนาคม,25,อุบลราชธานี,57
2020,มีนาคม,26,อุบลราชธานี,56
2020,มีนาคม,27,อุบลราชธานี,50
2020,มีนาคม,28,อุบลราชธานี,72
2020,มีนาคม,29,อุบลราชธานี,69
2020,มีนาคม,30,อุบลราชธานี,65
2020,มีนาคม,31,อุบลราชธานี,53
2020,เมษายน,1,อุบลราชธานี,77
2020,เมษายน,2,อุบลราชธานี,44
